ts,event,agent_id,age,role,subpop,risk_score,access_level,clinic_id,dose_num,status
15.666974609330392,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.673979555722452,SLOT_OPEN,,,,,,,3,1,open_q=533
15.673979555722452,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
15.673979555722452,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.673994244528677,SLOT_OPEN,,,,,,,4,1,open_q=533
15.673994244528677,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.675009100953224,SLOT_OPEN,,,,,,,2,1,open_q=533
15.675009100953224,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.675678776127771,SLOT_OPEN,,,,,,,2,1,open_q=533
15.675678776127771,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.67782269409508,SLOT_OPEN,,,,,,,3,1,open_q=533
15.67782269409508,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
15.67782269409508,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.677830983856678,SLOT_OPEN,,,,,,,0,1,open_q=533
15.677830983856678,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.679305477698849,SLOT_OPEN,,,,,,,0,1,open_q=533
15.679305477698849,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
15.679305477698849,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.682285671500313,SLOT_OPEN,,,,,,,2,1,open_q=533
15.682285671500313,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.683697265620886,SLOT_OPEN,,,,,,,0,1,open_q=533
15.683697265620886,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
15.683697265620886,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.693105414631301,SLOT_OPEN,,,,,,,2,1,open_q=533
15.693105414631301,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.697066412806208,SLOT_OPEN,,,,,,,2,1,open_q=533
15.697066412806208,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.697376586693464,SLOT_OPEN,,,,,,,1,1,open_q=533
15.697376586693464,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.701307752638252,SLOT_OPEN,,,,,,,0,1,open_q=533
15.701307752638252,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.703294319806165,SLOT_OPEN,,,,,,,2,1,open_q=533
15.703294319806165,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.704973362242496,SLOT_OPEN,,,,,,,0,1,open_q=533
15.704973362242496,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
15.704973362242496,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.707720257773484,SLOT_OPEN,,,,,,,2,1,open_q=533
15.707720257773484,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.708094165746134,SLOT_OPEN,,,,,,,2,1,open_q=533
15.708094165746134,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
15.708094165746134,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.709990074670637,SLOT_OPEN,,,,,,,2,1,open_q=533
15.709990074670637,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
15.709990074670637,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.714280103649617,SLOT_OPEN,,,,,,,2,1,open_q=533
15.714280103649617,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.714767048046145,SLOT_OPEN,,,,,,,3,1,open_q=533
15.714767048046145,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
15.714767048046145,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.718774488276665,SLOT_OPEN,,,,,,,0,1,open_q=533
15.718774488276665,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.72199968373879,SLOT_OPEN,,,,,,,3,1,open_q=533
15.72199968373879,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.724816524755346,SLOT_OPEN,,,,,,,2,1,open_q=533
15.724816524755346,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.725568810903251,SLOT_OPEN,,,,,,,1,1,open_q=533
15.725568810903251,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.726274347667282,SLOT_OPEN,,,,,,,0,1,open_q=533
15.726274347667282,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.726692559504862,SLOT_OPEN,,,,,,,0,1,open_q=533
15.726692559504862,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.72904531977601,SLOT_OPEN,,,,,,,2,1,open_q=533
15.72904531977601,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
15.72904531977601,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.729973010727855,SLOT_OPEN,,,,,,,3,1,open_q=533
15.729973010727855,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.730040700279236,SLOT_OPEN,,,,,,,4,1,open_q=533
15.730040700279236,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.730406914885936,SLOT_OPEN,,,,,,,3,1,open_q=533
15.730406914885936,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.732319742246027,SLOT_OPEN,,,,,,,1,1,open_q=533
15.732319742246027,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.733167432586628,SLOT_OPEN,,,,,,,1,1,open_q=533
15.733167432586628,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
15.733167432586628,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.733874935862696,SLOT_OPEN,,,,,,,1,1,open_q=533
15.733874935862696,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.740363606179624,SLOT_OPEN,,,,,,,1,1,open_q=533
15.740363606179624,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
15.740363606179624,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.74154458037022,SLOT_OPEN,,,,,,,0,1,open_q=533
15.74154458037022,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.744689800246613,SLOT_OPEN,,,,,,,2,1,open_q=533
15.744689800246613,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
15.744689800246613,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.746073249772335,SLOT_OPEN,,,,,,,0,1,open_q=533
15.746073249772335,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.747792612724517,SLOT_OPEN,,,,,,,1,1,open_q=533
15.747792612724517,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
15.747792612724517,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.750331952102043,SLOT_OPEN,,,,,,,3,1,open_q=533
15.750331952102043,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.750747128746548,SLOT_OPEN,,,,,,,2,1,open_q=533
15.750747128746548,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.752754080681871,SLOT_OPEN,,,,,,,4,1,open_q=533
15.752754080681871,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.756307848439686,SLOT_OPEN,,,,,,,2,1,open_q=533
15.756307848439686,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.760495456029197,SLOT_OPEN,,,,,,,0,1,open_q=533
15.760495456029197,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.762703618687677,SLOT_OPEN,,,,,,,4,1,open_q=533
15.762703618687677,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
15.762703618687677,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.76337688545998,SLOT_OPEN,,,,,,,3,1,open_q=533
15.76337688545998,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.763951713877342,SLOT_OPEN,,,,,,,1,1,open_q=533
15.763951713877342,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.76558105294906,SLOT_OPEN,,,,,,,2,1,open_q=533
15.76558105294906,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.766861475377555,SLOT_OPEN,,,,,,,4,1,open_q=533
15.766861475377555,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.770032936595396,SLOT_OPEN,,,,,,,3,1,open_q=533
15.770032936595396,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.770809327962397,SLOT_OPEN,,,,,,,1,1,open_q=533
15.770809327962397,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.771118620901483,SLOT_OPEN,,,,,,,3,1,open_q=533
15.771118620901483,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.771977162846067,SLOT_OPEN,,,,,,,2,1,open_q=533
15.771977162846067,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.776464508769873,SLOT_OPEN,,,,,,,0,1,open_q=533
15.776464508769873,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
15.776464508769873,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.780919980910744,SLOT_OPEN,,,,,,,1,1,open_q=533
15.780919980910744,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.783892217298517,SLOT_OPEN,,,,,,,0,1,open_q=533
15.783892217298517,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.784465083620953,SLOT_OPEN,,,,,,,3,1,open_q=533
15.784465083620953,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.791003510400905,SLOT_OPEN,,,,,,,2,1,open_q=533
15.791003510400905,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
15.791003510400905,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.791145491151449,SLOT_OPEN,,,,,,,1,1,open_q=533
15.791145491151449,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.791206308067903,SLOT_OPEN,,,,,,,1,1,open_q=533
15.791206308067903,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.793055347938214,SLOT_OPEN,,,,,,,1,1,open_q=533
15.793055347938214,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.793824737939445,SLOT_OPEN,,,,,,,4,1,open_q=533
15.793824737939445,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.797739198450921,SLOT_OPEN,,,,,,,3,1,open_q=533
15.797739198450921,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.799734491559395,SLOT_OPEN,,,,,,,1,1,open_q=533
15.799734491559395,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
15.799734491559395,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.802932345020112,SLOT_OPEN,,,,,,,0,1,open_q=533
15.802932345020112,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.805497158567547,SLOT_OPEN,,,,,,,0,1,open_q=533
15.805497158567547,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.806612285365723,SLOT_OPEN,,,,,,,4,1,open_q=533
15.806612285365723,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
15.806612285365723,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.814243189713117,SLOT_OPEN,,,,,,,1,1,open_q=533
15.814243189713117,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
15.814243189713117,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.815505820021265,SLOT_OPEN,,,,,,,0,1,open_q=533
15.815505820021265,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.819057814491742,SLOT_OPEN,,,,,,,2,1,open_q=533
15.819057814491742,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.820421622941241,SLOT_OPEN,,,,,,,3,1,open_q=533
15.820421622941241,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.823828664379512,SLOT_OPEN,,,,,,,3,1,open_q=533
15.823828664379512,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
15.823828664379512,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.825973851371032,SLOT_OPEN,,,,,,,3,1,open_q=533
15.825973851371032,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.826221917857312,SLOT_OPEN,,,,,,,3,1,open_q=533
15.826221917857312,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.826341227330076,SLOT_OPEN,,,,,,,1,1,open_q=533
15.826341227330076,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.828236876914684,SLOT_OPEN,,,,,,,2,1,open_q=533
15.828236876914684,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.829109660584164,SLOT_OPEN,,,,,,,0,1,open_q=533
15.829109660584164,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
15.829109660584164,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.829737381342287,SLOT_OPEN,,,,,,,3,1,open_q=533
15.829737381342287,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.832221941941201,SLOT_OPEN,,,,,,,1,1,open_q=533
15.832221941941201,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
15.832221941941201,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.833447589945429,SLOT_OPEN,,,,,,,2,1,open_q=533
15.833447589945429,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
15.833447589945429,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.83518445047281,SLOT_OPEN,,,,,,,4,1,open_q=533
15.83518445047281,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
15.83518445047281,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.837937965809108,SLOT_OPEN,,,,,,,4,1,open_q=533
15.837937965809108,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
15.837937965809108,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.839495058559049,SLOT_OPEN,,,,,,,4,1,open_q=533
15.839495058559049,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.843614312942515,SLOT_OPEN,,,,,,,1,1,open_q=533
15.843614312942515,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.846785078808734,SLOT_OPEN,,,,,,,1,1,open_q=533
15.846785078808734,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.849213096110825,SLOT_OPEN,,,,,,,3,1,open_q=533
15.849213096110825,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.849361939616317,SLOT_OPEN,,,,,,,2,1,open_q=533
15.849361939616317,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
15.849361939616317,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.849373372002031,SLOT_OPEN,,,,,,,3,1,open_q=533
15.849373372002031,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.849583304565003,SLOT_OPEN,,,,,,,1,1,open_q=533
15.849583304565003,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
15.849583304565003,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.854994255828784,SLOT_OPEN,,,,,,,4,1,open_q=533
15.854994255828784,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.855873867931043,SLOT_OPEN,,,,,,,4,1,open_q=533
15.855873867931043,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.855957594449212,SLOT_OPEN,,,,,,,4,1,open_q=533
15.855957594449212,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
15.855957594449212,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.858938669722315,SLOT_OPEN,,,,,,,2,1,open_q=533
15.858938669722315,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.871015587497304,SLOT_OPEN,,,,,,,0,1,open_q=533
15.871015587497304,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
15.871015587497304,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.875024567035503,SLOT_OPEN,,,,,,,0,1,open_q=533
15.875024567035503,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.875259418389032,SLOT_OPEN,,,,,,,3,1,open_q=533
15.875259418389032,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
15.875259418389032,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.879356693895831,SLOT_OPEN,,,,,,,4,1,open_q=533
15.879356693895831,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.881849433537642,SLOT_OPEN,,,,,,,0,1,open_q=533
15.881849433537642,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
15.881849433537642,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
15.884499052472211,SLOT_OPEN,,,,,,,2,1,open_q=533
15.884499052472211,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.884606171790947,SLOT_OPEN,,,,,,,3,1,open_q=533
15.884606171790947,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
15.884606171790947,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.884962054862676,SLOT_OPEN,,,,,,,4,1,open_q=533
15.884962054862676,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
15.884962054862676,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
15.886772911031915,SLOT_OPEN,,,,,,,1,1,open_q=533
15.886772911031915,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.888003154094683,SLOT_OPEN,,,,,,,3,1,open_q=533
15.888003154094683,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.888808273336371,SLOT_OPEN,,,,,,,1,1,open_q=533
15.888808273336371,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
15.891565979380598,SLOT_OPEN,,,,,,,3,1,open_q=533
15.891565979380598,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
15.891565979380598,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
15.89289003148417,SLOT_OPEN,,,,,,,2,1,open_q=533
15.89289003148417,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
15.89289003148417,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
15.895290559584945,SLOT_OPEN,,,,,,,2,1,open_q=533
15.895290559584945,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.404020265672706,SLOT_OPEN,,,,,,,0,1,open_q=533
16.404020265672706,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.41009174118048,SLOT_OPEN,,,,,,,1,1,open_q=533
16.41009174118048,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
16.41009174118048,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.410679868693432,SLOT_OPEN,,,,,,,1,1,open_q=533
16.410679868693432,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.415380564569297,SLOT_OPEN,,,,,,,4,1,open_q=533
16.415380564569297,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
16.415380564569297,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
16.41658751534389,SLOT_OPEN,,,,,,,1,1,open_q=533
16.41658751534389,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.418105557951137,SLOT_OPEN,,,,,,,1,1,open_q=533
16.418105557951137,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
16.418105557951137,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.418894754657277,SLOT_OPEN,,,,,,,2,1,open_q=533
16.418894754657277,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.420895438085868,SLOT_OPEN,,,,,,,4,1,open_q=533
16.420895438085868,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
16.423406899909832,SLOT_OPEN,,,,,,,4,1,open_q=533
16.423406899909832,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
16.42558760729222,SLOT_OPEN,,,,,,,4,1,open_q=533
16.42558760729222,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
16.430106857121043,SLOT_OPEN,,,,,,,0,1,open_q=533
16.430106857121043,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.43076138592895,SLOT_OPEN,,,,,,,1,1,open_q=533
16.43076138592895,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.432827372982757,SLOT_OPEN,,,,,,,2,1,open_q=533
16.432827372982757,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.43717801945218,SLOT_OPEN,,,,,,,3,1,open_q=533
16.43717801945218,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
16.437527510172007,SLOT_OPEN,,,,,,,2,1,open_q=533
16.437527510172007,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.438361861304973,SLOT_OPEN,,,,,,,3,1,open_q=533
16.438361861304973,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
16.43871650387198,SLOT_OPEN,,,,,,,1,1,open_q=533
16.43871650387198,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.439874749464995,SLOT_OPEN,,,,,,,0,1,open_q=533
16.439874749464995,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.443069238256736,SLOT_OPEN,,,,,,,4,1,open_q=533
16.443069238256736,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
16.44341084126082,SLOT_OPEN,,,,,,,3,1,open_q=533
16.44341084126082,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
16.44341084126082,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
16.45247490858768,SLOT_OPEN,,,,,,,0,1,open_q=533
16.45247490858768,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
16.45247490858768,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.452943625281844,SLOT_OPEN,,,,,,,4,1,open_q=533
16.452943625281844,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
16.454805323003104,SLOT_OPEN,,,,,,,0,1,open_q=533
16.454805323003104,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.460273842479822,SLOT_OPEN,,,,,,,1,1,open_q=533
16.460273842479822,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.46554552959521,SLOT_OPEN,,,,,,,0,1,open_q=533
16.46554552959521,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
16.46554552959521,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.46979644446915,SLOT_OPEN,,,,,,,2,1,open_q=533
16.46979644446915,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.47317296578962,SLOT_OPEN,,,,,,,1,1,open_q=533
16.47317296578962,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.475128207766264,SLOT_OPEN,,,,,,,0,1,open_q=533
16.475128207766264,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
16.475128207766264,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.477759454453157,SLOT_OPEN,,,,,,,2,1,open_q=533
16.477759454453157,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
16.477759454453157,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.480119461441095,SLOT_OPEN,,,,,,,2,1,open_q=533
16.480119461441095,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.48138316732981,SLOT_OPEN,,,,,,,0,1,open_q=533
16.48138316732981,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.481539655768653,SLOT_OPEN,,,,,,,3,1,open_q=533
16.481539655768653,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
16.48216122603295,SLOT_OPEN,,,,,,,4,1,open_q=533
16.48216122603295,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
16.48470060124664,SLOT_OPEN,,,,,,,1,1,open_q=533
16.48470060124664,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.49067991394899,SLOT_OPEN,,,,,,,3,1,open_q=533
16.49067991394899,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
16.49070332554238,SLOT_OPEN,,,,,,,4,1,open_q=533
16.49070332554238,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
16.492564902102437,SLOT_OPEN,,,,,,,3,1,open_q=533
16.492564902102437,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
16.498176022877853,SLOT_OPEN,,,,,,,2,1,open_q=533
16.498176022877853,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
16.498176022877853,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.498458648540723,SLOT_OPEN,,,,,,,1,1,open_q=533
16.498458648540723,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.498797082620456,SLOT_OPEN,,,,,,,3,1,open_q=533
16.498797082620456,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
16.498977240457638,SLOT_OPEN,,,,,,,1,1,open_q=533
16.498977240457638,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.50390460536227,SLOT_OPEN,,,,,,,1,1,open_q=533
16.50390460536227,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.506065122811727,SLOT_OPEN,,,,,,,0,1,open_q=533
16.506065122811727,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
16.506065122811727,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.508097974740366,SLOT_OPEN,,,,,,,0,1,open_q=533
16.508097974740366,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.509833768845485,SLOT_OPEN,,,,,,,0,1,open_q=533
16.509833768845485,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
16.509833768845485,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.51352807604176,SLOT_OPEN,,,,,,,3,1,open_q=533
16.51352807604176,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
16.51866281959921,SLOT_OPEN,,,,,,,0,1,open_q=533
16.51866281959921,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
16.51866281959921,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.52037246037217,SLOT_OPEN,,,,,,,4,1,open_q=533
16.52037246037217,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
16.524525166216495,SLOT_OPEN,,,,,,,2,1,open_q=533
16.524525166216495,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
16.524525166216495,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.526068600845242,SLOT_OPEN,,,,,,,2,1,open_q=533
16.526068600845242,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.526323856648723,SLOT_OPEN,,,,,,,0,1,open_q=533
16.526323856648723,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
16.527890470685065,SLOT_OPEN,,,,,,,1,1,open_q=533
16.527890470685065,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.52842969297836,SLOT_OPEN,,,,,,,2,1,open_q=533
16.52842969297836,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.528570411746802,SLOT_OPEN,,,,,,,3,1,open_q=533
16.528570411746802,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
16.528570411746802,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
16.529854494376377,SLOT_OPEN,,,,,,,2,1,open_q=533
16.529854494376377,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.537609760061546,SLOT_OPEN,,,,,,,2,1,open_q=533
16.537609760061546,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
16.537609760061546,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.53861905510388,SLOT_OPEN,,,,,,,4,1,open_q=533
16.53861905510388,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
16.54021926535414,SLOT_OPEN,,,,,,,2,1,open_q=533
16.54021926535414,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.541442962745396,SLOT_OPEN,,,,,,,1,1,open_q=533
16.541442962745396,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
16.54433468634923,SLOT_OPEN,,,,,,,2,1,open_q=533
16.54433468634923,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
16.545622404852207,SLOT_OPEN,,,,,,,0,1,open_q=533
16.545622404852207,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
